order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
US-2017-155299,2017-06-08,Dl-13600,Corporate,Office Supplies,Appliances,"1.624,00",2,"-4.466,00"
US-2014-106992,2014-09-19,SB-20290,Corporate,Technology,Machines,"3.059.982,00",3,"-509.997,00"
US-2014-106992,2014-09-19,SB-20290,Corporate,Technology,Machines,"2.519.958,00",7,"-2.519.958,00"
CA-2016-125318,2016-06-06,RC-19825,Consumer,Technology,Phones,"328.224,00",4,"287.196,00"
CA-2015-155040,2015-11-10,AH-10210,Consumer,Technology,Accessories,79.9,2,"35.156,00"
CA-2017-136826,2017-06-16,CB-12535,Corporate,Office Supplies,Art,"14.016,00",3,"1.973.863,00"
CA-2016-111010,2016-01-22,PG-18895,Consumer,Office Supplies,Fasteners,7.56,6,"3.024,00"
US-2017-145366,2017-12-09,CA-12310,Corporate,Office Supplies,Storage,"37.208,00",1,"-74.416,00"
US-2017-145366,2017-12-09,CA-12310,Corporate,Office Supplies,Envelopes,"57.576,00",3,"21.591,00"
CA-2017-163979,2017-12-28,KH-16690,Corporate,Office Supplies,Storage,725.84,4,"2.104.936,00"
CA-2015-155334,2015-07-30,HA-14920,Consumer,Technology,Accessories,209.93,7,"923.692,00"
CA-2015-155334,2015-07-30,HA-14920,Consumer,Furniture,Furnishings,5.28,3,"486.536,00"
CA-2015-155334,2015-07-30,HA-14920,Consumer,Office Supplies,Binders,10.92,3,"4.095,00"
CA-2017-118136,2017-09-16,BB-10990,Corporate,Office Supplies,Paper,8.82,2,"-484.949,00"
CA-2017-118136,2017-09-16,BB-10990,Corporate,Office Supplies,Art,5.98,1,"1.332.406,00"
CA-2017-132976,2017-10-13,AG-10495,Corporate,Office Supplies,Paper,"11.648,00",2,"-413.362,00"
CA-2017-132976,2017-10-13,AG-10495,Corporate,Office Supplies,Paper,"18.176,00",4,"2.619.642,00"
CA-2017-132976,2017-10-13,AG-10495,Corporate,Office Supplies,Storage,"59.712,00",6,"2.853.397,00"
CA-2017-132976,2017-10-13,AG-10495,Corporate,Office Supplies,Labels,24.84,3,"8.694,00"
US-2015-161991,2015-09-26,SC-20725,Consumer,Office Supplies,Binders,"44.045,00",5,"-3.432,00"
US-2015-161991,2015-09-26,SC-20725,Consumer,Technology,Phones,"-286.989,00",7,376.11
CA-2015-130890,2015-11-02,JO-15280,Consumer,Furniture,Tables,1038.84,5,"51.942,00"
CA-2015-130883,2015-09-26,TB-21520,Consumer,Office Supplies,Paper,141.76,5,"47.844,00"
CA-2015-130883,2015-09-26,TB-21520,Consumer,Technology,Accessories,239.8,5,47.96
CA-2015-130883,2015-09-26,TB-21520,Consumer,Office Supplies,Paper,"31.104,00",6,"2.543.825,00"
CA-2016-112697,2016-12-18,AH-10195,Corporate,Office Supplies,Binders,"254.058,00",7,"-169.372,00"
CA-2016-112697,2016-12-18,AH-10195,Corporate,Office Supplies,Appliances,"194.528,00",2,"24.316,00"
CA-2016-112697,2016-12-18,AH-10195,Corporate,Office Supplies,Supplies,961.48,5,"-2.043.145,00"
CA-2016-110772,2016-11-20,NZ-18565,Home Office,Office Supplies,Fasteners,"19.096,00",7,"1.802.991,00"
CA-2016-110772,2016-11-20,NZ-18565,Home Office,Office Supplies,Labels,"18.496,00",8,"191.541,00"
CA-2016-110772,2016-11-20,NZ-18565,Home Office,Technology,Accessories,"255.984,00",2,"543.966,00"
CA-2016-110772,2016-11-20,NZ-18565,Home Office,Furniture,Bookcases,86.97,3,"-487.032,00"
CA-2014-111451,2014-12-26,KL-16555,Corporate,Furniture,Furnishings,"300.416,00",8,"788.592,00"
CA-2014-111451,2014-12-26,KL-16555,Corporate,Furniture,Chairs,"230.352,00",3,"201.558,00"
CA-2014-111451,2014-12-26,KL-16555,Corporate,Furniture,Furnishings,"218.352,00",3,"-245.646,00"
CA-2014-111451,2014-12-26,KL-16555,Corporate,Office Supplies,Binders,78.6,5,-62.88
CA-2014-111451,2014-12-26,KL-16555,Corporate,Office Supplies,Fasteners,"27.552,00",3,"397.630,00"
CA-2016-142545,2016-10-28,JD-15895,Corporate,Office Supplies,Paper,32.4,5,"15.552,00"
CA-2016-142545,2016-10-28,JD-15895,Corporate,Office Supplies,Storage,1082.48,8,"2.318.835,00"
CA-2016-142545,2016-10-28,JD-15895,Corporate,Office Supplies,Paper,56.91,3,"273.168,00"
CA-2016-142545,2016-10-28,JD-15895,Corporate,Furniture,Furnishings,77.6,4,"38.024,00"
CA-2016-142545,2016-10-28,JD-15895,Corporate,Office Supplies,Binders,14.28,1,"1.383.693,00"
US-2017-152380,2017-11-19,JH-15910,Consumer,Furniture,Tables,"219.075,00",3,"-131.445,00"
CA-2015-144253,2015-05-04,AS-10225,Corporate,Furniture,Furnishings,"44.069,00",2,"12.864,00"
CA-2014-130960,2014-12-30,KB-16600,Corporate,Office Supplies,Art,9.84,3,"2.423.782,00"
CA-2014-111003,2014-06-01,CR-12625,Home Office,Office Supplies,Binders,45.48,3,"209.208,00"
CA-2014-111003,2014-06-01,CR-12625,Home Office,Office Supplies,Art,289.2,6,"83.868,00"
CA-2017-126774,2017-04-15,SH-20395,Consumer,Office Supplies,Art,4.89,1,"17.930,00"
CA-2016-142902,2016-09-12,BP-11185,Corporate,Furniture,Furnishings,"15.136,00",4,"1.478.563,00"
CA-2016-142902,2016-09-12,BP-11185,Corporate,Furniture,Chairs,"466.768,00",2,"525.114,00"
CA-2016-142902,2016-09-12,BP-11185,Corporate,Furniture,Furnishings,"15.232,00",1,"1.912.411,00"
CA-2016-142902,2016-09-12,BP-11185,Corporate,Office Supplies,Labels,"6.264,00",3,"-563.171,00"
CA-2014-120887,2014-09-27,TS-21205,Corporate,Furniture,Furnishings,87.54,3,"376.422,00"
CA-2014-167850,2014-08-09,AG-10525,Corporate,Technology,Phones,"178.384,00",2,"22.298,00"
CA-2014-167850,2014-08-09,AG-10525,Corporate,Office Supplies,Paper,"15.552,00",3,"924.917,00"
CA-2014-164259,2014-12-28,SP-20860,Corporate,Office Supplies,Art,"99.136,00",4,"1.769.449,00"
CA-2014-164973,2014-11-04,NM-18445,Home Office,Furniture,Chairs,"135.882,00",1,"241.568,00"
CA-2014-164973,2014-11-04,NM-18445,Home Office,Technology,Machines,3991.98,2,1995.99
CA-2014-164973,2014-11-04,NM-18445,Home Office,Technology,Phones,275.94,6,"800.226,00"
CA-2014-164973,2014-11-04,NM-18445,Home Office,Technology,Accessories,"360,00",4,129.6
CA-2014-164973,2014-11-04,NM-18445,Home Office,Office Supplies,Storage,43.57,1,"13.071,00"
CA-2014-156601,2014-09-19,FA-14230,Corporate,Office Supplies,Fasteners,7.16,2,3.58
CA-2016-162138,2016-04-23,GK-14620,Corporate,Office Supplies,Binders,251.52,6,"81.744,00"
CA-2016-162138,2016-04-23,GK-14620,Corporate,Technology,Accessories,99.99,1,"349.965,00"
CA-2017-153339,2017-11-03,DJ-13510,Corporate,Furniture,Furnishings,"15.992,00",1,"9.995,00"
US-2016-141544,2016-08-30,PO-18850,Consumer,Technology,Phones,"290.898,00",3,"-678.762,00"
US-2016-141544,2016-08-30,PO-18850,Consumer,Office Supplies,Storage,"54.224,00",2,"3.389,00"
US-2016-141544,2016-08-30,PO-18850,Consumer,Furniture,Chairs,"786.744,00",4,"-2.585.016,00"
US-2016-141544,2016-08-30,PO-18850,Consumer,Office Supplies,Labels,100.24,10,"33.831,00"
US-2016-141544,2016-08-30,PO-18850,Consumer,Office Supplies,Binders,"37.764,00",6,"-276.936,00"
US-2016-150147,2016-04-25,JL-15850,Consumer,Technology,Phones,82.8,2,-20.7
US-2016-150147,2016-04-25,JL-15850,Consumer,Office Supplies,Binders,"20.724,00",2,"-13.816,00"
US-2016-150147,2016-04-25,JL-15850,Consumer,Office Supplies,Binders,"4.896,00",3,"-34.272,00"
CA-2015-137946,2015-09-01,DB-13615,Consumer,Office Supplies,Binders,"4.752,00",1,"1.511.376,00"
CA-2015-137946,2015-09-01,DB-13615,Consumer,Technology,Copiers,"959.984,00",2,"3.359.944,00"
CA-2015-137946,2015-09-01,DB-13615,Consumer,Office Supplies,Binders,"14.368,00",4,4.49
CA-2014-129924,2014-07-12,AC-10420,Corporate,Office Supplies,Binders,"7.712,00",2,"2.211.941,00"
CA-2014-129924,2014-07-12,AC-10420,Corporate,Furniture,Tables,"698.352,00",3,"-174.588,00"
CA-2015-128167,2015-06-22,KL-16645,Consumer,Office Supplies,Fasteners,4.96,4,"515.755,00"
CA-2014-122336,2014-04-13,JD-15895,Corporate,Office Supplies,Art,"17.856,00",4,"1.116,00"
CA-2014-122336,2014-04-13,JD-15895,Corporate,Office Supplies,Binders,509.97,10,"-407.976,00"
CA-2014-122336,2014-04-13,JD-15895,Corporate,Office Supplies,Fasteners,"30.992,00",13,"-429.250,00"
CA-2014-122336,2014-04-13,JD-15895,Corporate,Technology,Phones,"71.928,00",12,"736.543,00"
US-2015-120712,2015-12-20,CS-12130,Consumer,Office Supplies,Storage,88.8,4,-2.22
CA-2017-169901,2017-06-15,CC-12550,Consumer,Technology,Phones,"47.976,00",3,"2.219.306,00"
CA-2017-134306,2017-07-08,TD-20995,Consumer,Office Supplies,Art,7.56,3,"-330.117,00"
CA-2017-134306,2017-07-08,TD-20995,Consumer,Office Supplies,Paper,24.56,2,"1.290.343,00"
CA-2017-134306,2017-07-08,TD-20995,Consumer,Office Supplies,Art,12.96,2,"-156.231,00"
CA-2016-129714,2016-09-01,AB-10060,Home Office,Technology,Accessories,6.79,1,"433.211,00"
CA-2016-129714,2016-09-01,AB-10060,Home Office,Office Supplies,Paper,24.56,2,"1.290.343,00"
CA-2016-129714,2016-09-01,AB-10060,Home Office,Office Supplies,Binders,"3.048,00",1,"-449.977,00"
CA-2016-129714,2016-09-01,AB-10060,Home Office,Office Supplies,Paper,49.12,4,"230.864,00"
CA-2016-129714,2016-09-01,AB-10060,Home Office,Office Supplies,Binders,"4.355.168,00",4,"14.154.296,00"
CA-2016-138520,2016-04-08,JL-15505,Consumer,Furniture,Bookcases,"388.704,00",6,"-48.588,00"
CA-2016-138520,2016-04-08,JL-15505,Consumer,Office Supplies,Envelopes,8.26,2,"2.226.580,00"
CA-2016-138520,2016-04-08,JL-15505,Consumer,Office Supplies,Art,"43.938,00",4,"2.908.945,00"
CA-2016-138520,2016-04-08,JL-15505,Consumer,Office Supplies,Paper,34.4,5,"15.824,00"
CA-2016-130001,2016-04-23,HK-14890,Corporate,Office Supplies,Paper,36.24,5,"11.325,00"
CA-2017-155698,2017-03-08,VB-21745,Corporate,Office Supplies,Appliances,647.84,8,"1.684.384,00"
CA-2017-155698,2017-03-08,VB-21745,Corporate,Office Supplies,Labels,"44.032,00",2,"9.936,00"
CA-2017-144904,2017-09-25,KW-16435,Consumer,Office Supplies,Labels,"44.032,00",2,"9.936,00"
CA-2017-144904,2017-09-25,KW-16435,Consumer,Furniture,Chairs,"488.646,00",3,"868.704,00"
CA-2017-144904,2017-09-25,KW-16435,Consumer,Office Supplies,Art,5.56,2,"933.562,00"
CA-2017-144904,2017-09-25,KW-16435,Consumer,Furniture,Furnishings,47.12,8,"207.328,00"
CA-2014-123344,2014-09-24,JD-16060,Consumer,Office Supplies,Storage,211.96,4,"1.053.574,00"
CA-2016-155516,2016-10-21,MK-17905,Corporate,Office Supplies,Binders,"43.884,00",4,10.44
CA-2016-155516,2016-10-21,MK-17905,Corporate,Office Supplies,Supplies,7.36,2,"1.472,00"
CA-2016-155516,2016-10-21,MK-17905,Corporate,Office Supplies,Storage,104.79,7,"293.412,00"
CA-2016-155516,2016-10-21,MK-17905,Corporate,Furniture,Bookcases,1043.92,4,"2.714.192,00"
CA-2017-104745,2017-05-29,GT-14755,Consumer,Office Supplies,Paper,25.92,5,"9.396,00"
CA-2017-104745,2017-05-29,GT-14755,Consumer,Office Supplies,Storage,"53.424,00",3,"1.770.057,00"
US-2014-119137,2014-07-23,AG-10900,Consumer,Office Supplies,Binders,8.16,5,"-5.712,00"
US-2014-119137,2014-07-23,AG-10900,Consumer,Technology,Accessories,"1.023.936,00",8,"1.791.888,00"
US-2014-119137,2014-07-23,AG-10900,Consumer,Office Supplies,Art,9.24,1,"924,00"
US-2014-119137,2014-07-23,AG-10900,Consumer,Technology,Accessories,479.04,10,-29.94
US-2016-134656,2016-09-28,MM-18280,Corporate,Office Supplies,Paper,"99.136,00",4,30.98
US-2017-134481,2017-08-27,AR-10405,Corporate,Furniture,Tables,"1.488.424,00",7,"-2.976.848,00"
CA-2015-130792,2015-04-28,RA-19915,Consumer,Office Supplies,Appliances,"8.652,00",3,"-203.322,00"
CA-2015-130792,2015-04-28,RA-19915,Consumer,Office Supplies,Storage,"23.832,00",3,"1.793.739,00"
CA-2015-130792,2015-04-28,RA-19915,Consumer,Office Supplies,Binders,"12.176,00",4,"-188.728,00"
CA-2016-134775,2016-10-28,AS-10285,Corporate,Office Supplies,Paper,50.96,7,25.48
CA-2016-134775,2016-10-28,AS-10285,Corporate,Office Supplies,Binders,"49.536,00",3,"173.376,00"
CA-2015-125395,2015-06-26,LA-16780,Corporate,Technology,Accessories,41.9,2,"8.799,00"
US-2015-168935,2015-11-27,DO-13435,Consumer,Furniture,Tables,"3.754.575,00",3,"-1.570.095,00"
US-2015-168935,2015-11-27,DO-13435,Consumer,Technology,Accessories,"83.976,00",3,"-10.497,00"
CA-2015-122756,2015-12-03,DK-13225,Corporate,Technology,Machines,482.34,4,"-337.638,00"
CA-2015-122756,2015-12-03,DK-13225,Corporate,Furniture,Furnishings,2.96,1,"777,00"
CA-2014-115973,2014-11-24,NG-18430,Consumer,Office Supplies,Art,"2.624,00",1,"4.264,00"
CA-2017-101798,2017-12-11,MV-18190,Consumer,Office Supplies,Binders,23.36,4,"7.884,00"
CA-2017-101798,2017-12-11,MV-18190,Consumer,Technology,Accessories,39.98,2,"135.932,00"
US-2014-135972,2014-09-21,JG-15115,Consumer,Technology,Phones,"246.384,00",2,"277.182,00"
US-2014-135972,2014-09-21,JG-15115,Consumer,Technology,Copiers,1799.97,3,"7.019.883,00"
US-2014-134971,2014-06-07,BP-11095,Corporate,Office Supplies,Binders,"12.462,00",3,"-205.623,00"
CA-2017-102946,2017-06-30,VP-21730,Home Office,Office Supplies,Binders,"75.792,00",3,"255.798,00"
CA-2017-165603,2017-10-17,SS-20140,Corporate,Office Supplies,Storage,49.96,2,"1.104.739,00"
CA-2017-165603,2017-10-17,SS-20140,Corporate,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2015-122259,2015-10-31,HP-14815,Home Office,Office Supplies,Supplies,70.12,4,"21.036,00"
CA-2016-108987,2016-09-08,AG-10675,Consumer,Office Supplies,Storage,"35.952,00",3,"1.480.024,00"
CA-2016-108987,2016-09-08,AG-10675,Consumer,Furniture,Bookcases,"23.962.656,00",4,"-3.171.528,00"
CA-2016-108987,2016-09-08,AG-10675,Consumer,Office Supplies,Storage,"131.136,00",4,"-32.784,00"
CA-2016-108987,2016-09-08,AG-10675,Consumer,Technology,Accessories,"57.584,00",2,"7.198,00"
CA-2014-113166,2014-12-24,LF-17185,Consumer,Office Supplies,Paper,"9.568,00",2,"1.016.897,00"
CA-2014-155208,2014-04-16,SP-20650,Corporate,Office Supplies,Art,"39.072,00",6,"9.768,00"
CA-2017-117933,2017-12-24,RF-19840,Consumer,Office Supplies,Appliances,35.91,3,"1.847.277,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Technology,Accessories,179.95,5,"377.895,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Technology,Copiers,"1.199.976,00",3,"4.349.913,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Office Supplies,Paper,27.15,5,"133.035,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Furniture,Tables,"1.004.024,00",7,"-1.129.527,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Office Supplies,Paper,9.68,1,"1.667.060,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Office Supplies,Labels,28.35,9,"13.608,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Office Supplies,Paper,55.98,1,"274.302,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Furniture,Bookcases,"1.336.829,00",13,"314.548,00"
CA-2017-117457,2017-12-08,KH-16510,Consumer,Furniture,Chairs,"113.568,00",2,"-184.548,00"
CA-2017-142636,2017-11-03,KC-16675,Corporate,Office Supplies,Paper,139.86,7,"657.342,00"
CA-2017-142636,2017-11-03,KC-16675,Corporate,Furniture,Chairs,"307.136,00",4,"268.744,00"
CA-2017-122105,2017-06-24,CJ-12010,Consumer,Office Supplies,Art,95.92,8,"258.984,00"
CA-2016-148796,2016-04-14,PB-19150,Consumer,Furniture,Chairs,383.8,5,38.38
CA-2017-154816,2017-11-06,VB-21745,Corporate,Office Supplies,Paper,5.78,1,"2.345.620,00"
CA-2017-110478,2017-03-04,SP-20860,Corporate,Office Supplies,Art,9.32,4,"1.872.996,00"
CA-2017-110478,2017-03-04,SP-20860,Corporate,Office Supplies,Envelopes,15.25,1,"7.015,00"
CA-2014-142048,2014-06-22,JE-15745,Consumer,Technology,Accessories,"196.752,00",6,"565.662,00"
CA-2017-125388,2017-10-19,MP-17965,Corporate,Furniture,Furnishings,56.56,4,"147.056,00"
CA-2017-125388,2017-10-19,MP-17965,Corporate,Office Supplies,Storage,32.7,3,"8.502,00"
CA-2017-155705,2017-08-21,NF-18385,Consumer,Furniture,Chairs,866.4,4,"225.264,00"
CA-2017-149160,2017-11-23,JM-15265,Corporate,Furniture,Furnishings,"43.949,00",2,"11.076,00"
CA-2017-149160,2017-11-23,JM-15265,Corporate,Office Supplies,Binders,287.92,8,"1.382.016,00"
CA-2014-101476,2014-09-12,SD-20485,Home Office,Technology,Machines,69.99,1,"300.957,00"
CA-2017-152275,2017-10-01,KH-16630,Corporate,Office Supplies,Art,"6.672,00",6,"5.004,00"
US-2016-123750,2016-04-15,RB-19795,Home Office,Office Supplies,Binders,"189.588,00",2,"-1.453.508,00"
US-2016-123750,2016-04-15,RB-19795,Home Office,Technology,Accessories,"408.744,00",7,"766.395,00"
US-2016-123750,2016-04-15,RB-19795,Home Office,Technology,Accessories,291.96,5,"547.425,00"
US-2016-123750,2016-04-15,RB-19795,Home Office,Office Supplies,Storage,"4.768,00",2,"-7.748,00"
CA-2016-127369,2016-06-06,DB-13060,Consumer,Office Supplies,Storage,714.3,5,"207.147,00"
US-2014-150574,2014-12-19,MK-18160,Consumer,Office Supplies,Binders,"4.812,00",2,"-36.892,00"
US-2014-150574,2014-12-19,MK-18160,Consumer,Technology,Accessories,247.8,5,"-18.585,00"
CA-2016-147375,2016-06-12,PO-19180,Home Office,Technology,Machines,"1.007.979,00",3,"431.991,00"
CA-2016-147375,2016-06-12,PO-19180,Home Office,Office Supplies,Paper,"313.488,00",7,"1.136.394,00"
CA-2017-130043,2017-09-15,BB-11545,Corporate,Office Supplies,Paper,"31.872,00",8,"1.328.328,00"
CA-2017-157252,2017-01-20,CV-12805,Corporate,Furniture,Chairs,"207.846,00",3,"436.133,00"
CA-2016-115756,2016-09-05,PK-19075,Consumer,Furniture,Furnishings,12.22,1,"3.666,00"
CA-2016-115756,2016-09-05,PK-19075,Consumer,Office Supplies,Storage,194.94,3,"233.928,00"
CA-2016-115756,2016-09-05,PK-19075,Consumer,Office Supplies,Storage,70.95,3,"205.755,00"
CA-2016-115756,2016-09-05,PK-19075,Consumer,Office Supplies,Paper,91.36,4,"420.256,00"
CA-2016-115756,2016-09-05,PK-19075,Consumer,Furniture,Chairs,242.94,3,"291.528,00"
CA-2016-115756,2016-09-05,PK-19075,Consumer,Office Supplies,Labels,"43.973,00",7,"10.584,00"
CA-2017-154214,2017-03-20,TB-21595,Consumer,Furniture,Furnishings,2.91,1,"649.039,00"
CA-2016-166674,2016-04-01,RB-19360,Consumer,Office Supplies,Art,59.52,3,"154.752,00"
CA-2016-166674,2016-04-01,RB-19360,Consumer,Office Supplies,Storage,161.94,3,"1.922.882,00"
CA-2016-166674,2016-04-01,RB-19360,Consumer,Office Supplies,Art,263.88,6,"712.476,00"
CA-2016-166674,2016-04-01,RB-19360,Consumer,Office Supplies,Art,30.48,3,"2.683.986,00"
CA-2016-166674,2016-04-01,RB-19360,Consumer,Office Supplies,Art,9.84,3,"2.423.782,00"
CA-2016-166674,2016-04-01,RB-19360,Consumer,Technology,Phones,35.12,4,"-214.517,00"
CA-2017-147277,2017-10-20,EB-13705,Corporate,Furniture,Tables,"284.364,00",2,"-758.304,00"
CA-2017-147277,2017-10-20,EB-13705,Corporate,Office Supplies,Storage,"665.408,00",2,"665.408,00"
CA-2016-100153,2016-12-13,KH-16630,Corporate,Technology,Accessories,63.88,4,"249.132,00"
US-2014-110674,2014-02-12,SC-20095,Consumer,Furniture,Chairs,"129.568,00",2,"-24.294,00"
US-2016-157945,2016-09-26,NF-18385,Consumer,Furniture,Chairs,"747.558,00",3,"-961.146,00"
US-2016-157945,2016-09-26,NF-18385,Consumer,Office Supplies,Envelopes,"8.928,00",2,"3.348,00"
CA-2015-109638,2015-12-15,JH-15985,Consumer,Office Supplies,Appliances,103.92,4,"36.372,00"
CA-2015-109638,2015-12-15,JH-15985,Consumer,Technology,Accessories,899.91,9,"3.779.622,00"
CA-2015-109638,2015-12-15,JH-15985,Consumer,Office Supplies,Binders,"51.312,00",3,"186.006,00"
CA-2016-109869,2016-04-22,TN-21040,Home Office,Furniture,Furnishings,23.56,5,"7.068,00"
CA-2016-109869,2016-04-22,TN-21040,Home Office,Furniture,Tables,1272.63,6,"-8.144.832,00"
CA-2016-109869,2016-04-22,TN-21040,Home Office,Office Supplies,Binders,"28.485,00",5,"-20.889,00"
CA-2016-109869,2016-04-22,TN-21040,Home Office,Office Supplies,Supplies,"185.376,00",2,"-34.758,00"
CA-2016-109869,2016-04-22,TN-21040,Home Office,Office Supplies,Appliances,"78.272,00",2,"2.485.232,00"
US-2015-101399,2015-01-17,JS-15940,Home Office,Furniture,Furnishings,"254.744,00",7,"-3.120.614,00"
CA-2017-154907,2017-03-31,DS-13180,Corporate,Furniture,Bookcases,"2.053.328,00",2,"-362.352,00"
US-2016-100419,2016-12-16,CC-12670,Consumer,Office Supplies,Binders,"4.788,00",3,"-79.002,00"
CA-2015-154144,2015-12-20,MH-17785,Corporate,Office Supplies,Paper,55.48,1,"266.304,00"
CA-2014-144666,2014-11-09,JP-15520,Consumer,Office Supplies,Storage,340.92,3,"800.674,00"
CA-2014-144666,2014-11-09,JP-15520,Consumer,Furniture,Bookcases,"222.666,00",2,"1.053.635,00"
CA-2014-144666,2014-11-09,JP-15520,Consumer,Technology,Phones,"703.968,00",4,"87.996,00"
CA-2014-144666,2014-11-09,JP-15520,Consumer,Office Supplies,Storage,92.52,6,"249.804,00"
CA-2014-144666,2014-11-09,JP-15520,Consumer,Office Supplies,Paper,62.65,7,"28.819,00"
CA-2014-144666,2014-11-09,JP-15520,Consumer,Office Supplies,Paper,94.85,5,"45.528,00"
CA-2016-103891,2016-07-12,KH-16690,Corporate,Technology,Phones,95.76,6,"7.182,00"
CA-2016-152632,2016-10-27,JE-15475,Consumer,Furniture,Furnishings,40.2,3,"19.296,00"
CA-2016-100790,2016-06-26,JG-15805,Corporate,Office Supplies,Art,"44.026,00",5,"6.615,00"
CA-2016-100790,2016-06-26,JG-15805,Corporate,Office Supplies,Storage,704.25,5,84.51
CA-2014-134677,2014-10-06,XP-21865,Consumer,Technology,Accessories,"44.083,00",3,"2.625.731,00"
CA-2014-127691,2014-07-22,EM-14065,Consumer,Office Supplies,Art,5.96,2,"1.748.783,00"
CA-2014-127691,2014-07-22,EM-14065,Consumer,Technology,Accessories,159.98,2,"575.928,00"
CA-2017-140963,2017-06-10,MT-18070,Home Office,Office Supplies,Labels,"44.011,00",2,"44.057,00"
CA-2017-140963,2017-06-10,MT-18070,Home Office,Furniture,Bookcases,"514.165,00",5,"-30.245,00"
CA-2017-140963,2017-06-10,MT-18070,Home Office,Technology,Phones,279.96,5,"174.975,00"
CA-2014-154627,2014-10-29,SA-20830,Consumer,Technology,Phones,"2.735.952,00",6,"341.994,00"
CA-2014-133753,2014-06-09,CW-11905,Home Office,Technology,Phones,"7.992,00",1,"5.994,00"
CA-2014-133753,2014-06-09,CW-11905,Home Office,Technology,Accessories,"63.984,00",2,"757.788,00"
